Generation,Fittest,Average,43
1,0.05555555555555555,0.03181823643281181
2,0.0625,0.03439515281265905
3,0.0625,0.036564529365498644
4,0.0625,0.03855909117758788
5,0.06666666666666667,0.04048235814843574
6,0.06666666666666667,0.04227530513022493
7,0.07692307692307693,0.043997024264612605
8,0.07692307692307693,0.04574459299242093
9,0.07692307692307693,0.04754135121979859
10,0.07692307692307693,0.04943959831400604
11,0.08333333333333333,0.05105575070126861
12,0.08333333333333333,0.05261411965972934
13,0.09090909090909091,0.054381098971595404
14,0.1,0.05615231833763171
15,0.1,0.05765395357936553
16,0.1,0.059280387015905205
17,0.1111111111111111,0.061194838185703634
18,0.1111111111111111,0.06328394533477953
19,0.125,0.06495387835014708
20,0.125,0.06734688810563848
21,0.125,0.06978631047653569
22,0.125,0.07218264142658595
23,0.14285714285714285,0.07488831532173511
24,0.16666666666666666,0.07780752836088853
25,0.16666666666666666,0.08113850692422322
26,0.16666666666666666,0.08434957166912273
27,0.16666666666666666,0.08809038338209275
28,0.16666666666666666,0.09176009201201372
29,0.2,0.09589160047312889
30,0.2,0.10087770316608077
31,0.2,0.10660105321890806
32,0.2,0.1115148806256989
33,0.2,0.11821007764647698
34,0.2,0.1271888644001843
35,0.25,0.13915824680914354
36,0.25,0.15337786319981436
37,0.25,0.16877057596796766
38,0.25,0.1818760487525803
39,0.25,0.19001369559319403
40,0.25,0.1946499385255323
41,0.3333333333333333,0.2006046840088105
42,0.3333333333333333,0.2075642159388723
43,0.3333333333333333,0.21570904761906637
44,0.3333333333333333,0.22648539904541745
45,0.3333333333333333,0.23641056277057504
46,0.5,0.24730572871573922
47,0.5,0.258120483405491
48,0.5,0.275519444444454
49,0.5,0.29438857142858565
50,0.5,0.31232626984127015
51,0.5,0.32572515873015234
52,0.5,0.3422919119769025
53,0.5,0.36328658730156993
54,0.5,0.40426333333331116
55,0.5,0.46043119047620157
56,0.5,0.4972619047619064
57,0.5,0.5
58,0.5,0.5
59,0.5,0.5
60,0.5,0.5
61,0.5,0.5
62,0.5,0.5
63,0.5,0.5
64,0.5,0.5
65,0.5,0.5
