Generation,Fittest,Average,43
1,0.05555555555555555,0.03181823643281181
2,0.058823529411764705,0.0343558497599189
3,0.06666666666666667,0.036490450758408184
4,0.06666666666666667,0.0383708412278395
5,0.06666666666666667,0.03995343369986909
6,0.06666666666666667,0.04132558015772
7,0.06666666666666667,0.04273037061816413
8,0.07692307692307693,0.04416840562159217
9,0.07692307692307693,0.045444968293459335
10,0.07692307692307693,0.0468376902077011
11,0.07692307692307693,0.048080031573373684
12,0.1111111111111111,0.049287794060937196
13,0.1111111111111111,0.050494290662663956
14,0.1111111111111111,0.0516411037399331
15,0.1111111111111111,0.05294191537904745
16,0.1111111111111111,0.05461441991580352
17,0.1111111111111111,0.056457829808062784
18,0.1111111111111111,0.05872599736401244
19,0.1111111111111111,0.06150761163977202
20,0.1111111111111111,0.06463046348584452
21,0.1111111111111111,0.06858244998611333
22,0.125,0.07218268166908152
23,0.125,0.0757289182317541
24,0.125,0.0781811010797201
25,0.125,0.080210693354551
26,0.125,0.08166022384412489
27,0.14285714285714285,0.08253880631519739
28,0.14285714285714285,0.08396372434791942
29,0.14285714285714285,0.08576867048408848
30,0.14285714285714285,0.08766161319535534
31,0.14285714285714285,0.08985146239480557
32,0.14285714285714285,0.09197848396989595
33,0.14285714285714285,0.09447605999113631
34,0.16666666666666666,0.09744749853589822
35,0.16666666666666666,0.1001003445164157
36,0.16666666666666666,0.10284443550429173
37,0.16666666666666666,0.10544757073878125
38,0.16666666666666666,0.10724222300125444
39,0.16666666666666666,0.10967122836406357
40,0.2,0.11268126107590913
41,0.2,0.11528534491248947
42,0.2,0.1167932611247566
43,0.2,0.1187509008633054
44,0.2,0.12041184889249448
45,0.2,0.12108584531369393
46,0.2,0.1213306761488434
47,0.2,0.12146791049112658
48,0.2,0.12253783795826044
49,0.2,0.12458336201176252
50,0.2,0.1269274021110569
51,0.2,0.12937864807739366
52,0.2,0.13112774964240842
53,0.2,0.13253871594959776
54,0.2,0.13276700659680513
55,0.25,0.13149100557605894
56,0.25,0.13091233683924916
57,0.25,0.13022641942172078
58,0.25,0.1287563713445918
59,0.25,0.1280276475450661
60,0.25,0.12771121985900105
61,0.25,0.12698034630442684
62,0.25,0.12742678633080612
63,0.25,0.12916547289826943
64,0.25,0.13315790258650387
65,0.25,0.13731263655019485
66,0.25,0.14189191401058635
67,0.25,0.14611459151624312
68,0.25,0.14924695323143375
69,0.25,0.15227573054774268
70,0.25,0.1539018167529522
71,0.3333333333333333,0.15454437205226512
